Date,Open,High,Low,Close,Ticker,,
2023-01-25,2412.449951,2414.699951,2380,2382.550049,RELIANCE,,
2023-01-27,2384.399902,2387.350098,2311.649902,2337.350098,RELIANCE,,
2023-01-30,2331.699951,2371.899902,2301,2359.75,RELIANCE,,
2023-01-31,2382,2387.649902,2341,2353.850098,RELIANCE,,
2023-02-01,2379.949951,2379.949951,2305,2339.899902,RELIANCE,,
2023-02-02,2318,2348,2311,2326.949951,RELIANCE,,
2023-02-03,2349,2349,2293,2329,RELIANCE,,
2023-02-06,2315,2321,2305.800049,2311.449951,RELIANCE,,
2023-02-07,2312,2327.399902,2293,2305.899902,RELIANCE,,
2023-02-08,2313,2359.899902,2307,2351.949951,RELIANCE,,
2023-02-09,2353.449951,2370.850098,2334,2356.050049,RELIANCE,,
2023-02-10,2354.899902,2354.899902,2321.300049,2336.649902,RELIANCE,,
2023-02-13,2340.199951,2350,2313.550049,2323.350098,RELIANCE,,
2023-02-14,2329.949951,2381.899902,2323.649902,2378.100098,RELIANCE,,
2023-02-15,2376,2437.199951,2373,2431.949951,RELIANCE,,
2023-02-16,2449.449951,2463.800049,2425.050049,2430.050049,RELIANCE,,
2023-02-17,2420,2447.5,2410.600098,2440.199951,RELIANCE,,
2023-02-20,2445,2449.75,2410.100098,2414.399902,RELIANCE,,
2023-02-21,2424,2446.800049,2412.350098,2434.100098,RELIANCE,,
2023-02-22,2425.949951,2430,2375.050049,2378.899902,RELIANCE,,
2023-02-23,2378,2394.75,2361.350098,2367.5,RELIANCE,,
2023-02-24,2372,2396.149902,2368,2383.699951,RELIANCE,,
2023-02-27,2382,2389.649902,2351.699951,2367.850098,RELIANCE,,
2023-02-28,2356.100098,2367,2313.649902,2322.550049,RELIANCE,,
2023-03-01,2344,2345.5,2323.25,2343.899902,RELIANCE,,
2023-03-02,2337,2351.649902,2321.600098,2326.050049,RELIANCE,,
2023-03-03,2349.149902,2393.449951,2341.550049,2385.399902,RELIANCE,,
2023-03-06,2400,2424.600098,2400,2408.699951,RELIANCE,,
2023-03-08,2408.699951,2419,2385,2417.350098,RELIANCE,,
2023-03-09,2416,2416.899902,2355.100098,2359.25,RELIANCE,,
2023-03-10,2341.5,2344,2315.050049,2322.699951,RELIANCE,,
2023-03-13,2329,2344,2275,2284.5,RELIANCE,,
2023-03-14,2280,2304.949951,2269.050049,2275.949951,RELIANCE,,
2023-03-15,2284.100098,2298.300049,2227.399902,2237.050049,RELIANCE,,
2023-03-16,2243,2254,2202.199951,2225.899902,RELIANCE,,
2023-03-17,2244.75,2251.949951,2212.699951,2223.100098,RELIANCE,,
2023-03-20,2215,2220,2180,2201.25,RELIANCE,,
2023-03-21,2218.949951,2274,2217,2269.699951,RELIANCE,,
2023-03-22,2285,2291.449951,2270,2276.600098,RELIANCE,,
2023-03-23,2268,2269.899902,2243.050049,2247.800049,RELIANCE,,
2023-03-24,2245.25,2250,2198,2203.300049,RELIANCE,,
2023-03-27,2217.5,2254,2200.199951,2237.550049,RELIANCE,,
2023-03-28,2245,2256.5,2237,2248,RELIANCE,,
2023-03-29,2239,2244.800049,2211.100098,2234.699951,RELIANCE,,
2023-03-31,2255,2343.449951,2254.699951,2331.050049,RELIANCE,,
2023-04-03,2345,2349,2315,2331.449951,RELIANCE,,
2023-04-05,2348,2348,2308.550049,2325.850098,RELIANCE,,
2023-04-06,2318.149902,2354,2318.149902,2341.449951,RELIANCE,,
2023-04-10,2350,2350.399902,2321.550049,2324.850098,RELIANCE,,
2023-04-11,2334,2341,2324.050049,2336.350098,RELIANCE,,
2023-04-12,2336.350098,2367.800049,2330.050049,2346.649902,RELIANCE,,
2023-04-13,2353,2365.800049,2342,2355.5,RELIANCE,,
2023-04-17,2424.949951,2424.949951,2349.050049,2367.449951,RELIANCE,,
2023-04-18,2377,2377,2326,2340.350098,RELIANCE,,
2023-04-19,2339.050049,2357.899902,2332.199951,2352,RELIANCE,,
2023-04-20,2354.100098,2359,2332.100098,2346.050049,RELIANCE,,
2023-04-21,2350.649902,2361,2336.399902,2349,RELIANCE,,
2023-04-24,2375,2380.899902,2348,2358,RELIANCE,,
2023-04-25,2366,2380.600098,2350.5,2376.050049,RELIANCE,,
2023-04-26,2379,2386.100098,2354.050049,2362.100098,RELIANCE,,
2023-04-27,2375,2384,2364,2377.050049,RELIANCE,,
2023-04-28,2382,2423.899902,2381.75,2420.5,RELIANCE,,
2023-05-02,2436.199951,2445.800049,2428.100098,2441.050049,RELIANCE,,
2023-05-03,2445,2445,2413.050049,2420.100098,RELIANCE,,
2023-05-04,2421.149902,2452.850098,2414.600098,2448,RELIANCE,,
2023-05-05,2441,2461.350098,2436,2441.75,RELIANCE,,
2023-05-08,2450,2483.649902,2444.149902,2471.899902,RELIANCE,,
2023-05-09,2475,2486.800049,2463.25,2479.550049,RELIANCE,,
2023-05-10,2490,2499.850098,2481.199951,2496.600098,RELIANCE,,
2023-05-11,2498.949951,2509.5,2476.550049,2480.300049,RELIANCE,,
2023-05-12,2469.800049,2487.399902,2456.5,2484.350098,RELIANCE,,
2023-05-15,2489.899902,2504.550049,2473.149902,2489.25,RELIANCE,,
2023-05-16,2494,2499.600098,2450.149902,2453.800049,RELIANCE,,
2023-05-17,2463,2465,2429,2439.300049,RELIANCE,,
2023-05-18,2449.550049,2457,2427.149902,2434.050049,RELIANCE,,
2023-05-19,2434.050049,2445.949951,2418.850098,2441.949951,RELIANCE,,
2023-05-22,2435,2466,2432.350098,2455,RELIANCE,,
2023-05-23,2460.649902,2468,2451.449951,2454.550049,RELIANCE,,
2023-05-24,2445.899902,2464,2433.449951,2440.25,RELIANCE,,
2023-05-25,2433.899902,2449,2416.050049,2439.949951,RELIANCE,,
2023-05-26,2458,2509,2450.75,2506.5,RELIANCE,,
2023-05-29,2521,2530,2507.199951,2520.600098,RELIANCE,,
2023-05-30,2520.600098,2537.699951,2514.350098,2519.949951,RELIANCE,,
2023-05-31,2500,2509.850098,2461,2469.899902,RELIANCE,,
2023-06-01,2480.149902,2484.899902,2458,2463.25,RELIANCE,,
2023-06-02,2471,2482.850098,2451,2455.199951,RELIANCE,,
2023-06-05,2467.199951,2483.75,2458.449951,2477.25,RELIANCE,,
2023-06-06,2483.449951,2487.699951,2462,2479.350098,RELIANCE,,
2023-06-07,2487,2500,2472.600098,2498.149902,RELIANCE,,
2023-06-08,2506,2516.850098,2491,2499.649902,RELIANCE,,
2023-06-09,2507,2508.550049,2478,2481.949951,RELIANCE,,
2023-06-12,2475.5,2489.199951,2465,2484.149902,RELIANCE,,
2023-06-13,2495,2523.449951,2486.25,2520.850098,RELIANCE,,
2023-06-14,2521,2555,2517,2551.850098,RELIANCE,,
2023-06-15,2551.800049,2562.550049,2535.5,2552.550049,RELIANCE,,
2023-06-16,2560.199951,2582.399902,2560.199951,2577.399902,RELIANCE,,
2023-06-19,2584,2584,2542.649902,2551.800049,RELIANCE,,
2023-06-20,2547.550049,2564,2535,2557.100098,RELIANCE,,
2023-06-21,2557,2569.850098,2548,2564.300049,RELIANCE,,
2023-06-22,2556,2573.300049,2532,2535.5,RELIANCE,,
